id,feature,truth,prediction,outcome,gold_evidence,scanner_evidence
PPS-DEV-151,v4,0,0,TN,,
PPS-DEV-151,v5,0,0,TN,,
PPS-DEV-151,v6,0,0,TN,,
PPS-DEV-151,v7,0,0,TN,,
PPS-DEV-151,v8,0,0,TN,,
PPS-DEV-152,v2,0,0,TN,,
PPS-DEV-152,v3,0,0,TN,,
PPS-DEV-152,v4,0,0,TN,,
PPS-DEV-152,v5,0,0,TN,,
PPS-DEV-152,v6,0,0,TN,,
PPS-DEV-152,v7,0,0,TN,,
PPS-DEV-152,v8,0,0,TN,,
PPS-DEV-153,v2,0,0,TN,,
PPS-DEV-153,v3,0,0,TN,,
PPS-DEV-153,v4,0,0,TN,,
PPS-DEV-153,v5,0,0,TN,,
PPS-DEV-153,v6,0,0,TN,,
PPS-DEV-153,v7,0,0,TN,,
PPS-DEV-153,v8,0,0,TN,,
PPS-DEV-154,v2,0,0,TN,,
PPS-DEV-154,v3,0,0,TN,,
PPS-DEV-154,v4,0,0,TN,,
PPS-DEV-154,v5,0,0,TN,,
PPS-DEV-154,v6,0,0,TN,,
PPS-DEV-154,v7,0,0,TN,,
PPS-DEV-154,v8,0,0,TN,,
PPS-DEV-155,v2,0,0,TN,,
PPS-DEV-155,v3,0,0,TN,,
PPS-DEV-155,v4,0,0,TN,,
PPS-DEV-155,v5,0,0,TN,,
PPS-DEV-155,v6,0,0,TN,,
PPS-DEV-155,v7,0,0,TN,,
PPS-DEV-155,v8,0,0,TN,,
PPS-DEV-156,v2,0,0,TN,,
PPS-DEV-156,v3,0,0,TN,,
PPS-DEV-156,v4,0,0,TN,,
PPS-DEV-156,v5,0,0,TN,,
PPS-DEV-156,v6,0,0,TN,,
PPS-DEV-156,v7,0,0,TN,,
PPS-DEV-156,v8,0,0,TN,,
PPS-DEV-157,v2,0,0,TN,,
PPS-DEV-157,v3,0,0,TN,,
PPS-DEV-157,v4,0,0,TN,,
PPS-DEV-157,v5,0,0,TN,,
PPS-DEV-157,v6,0,0,TN,,
PPS-DEV-157,v7,0,0,TN,,
PPS-DEV-157,v8,0,0,TN,,
PPS-DEV-158,v2,0,0,TN,,
PPS-DEV-158,v3,0,0,TN,,
PPS-DEV-158,v4,0,0,TN,,
PPS-DEV-158,v5,0,0,TN,,
PPS-DEV-158,v6,0,0,TN,,
PPS-DEV-158,v7,0,0,TN,,
PPS-DEV-158,v8,0,0,TN,,
PPS-DEV-159,v2,0,0,TN,,
PPS-DEV-159,v3,0,0,TN,,
PPS-DEV-159,v4,0,0,TN,,
PPS-DEV-159,v5,0,0,TN,,
PPS-DEV-159,v6,0,0,TN,,
PPS-DEV-159,v7,0,0,TN,,
PPS-DEV-159,v8,0,0,TN,,
PPS-DEV-160,v2,0,0,TN,,
PPS-DEV-160,v3,0,0,TN,,
PPS-DEV-160,v4,0,0,TN,,
PPS-DEV-160,v5,0,0,TN,,
PPS-DEV-160,v6,0,0,TN,,
PPS-DEV-160,v7,0,0,TN,,
PPS-DEV-160,v8,0,0,TN,,
PPS-DEV-161,v2,0,0,TN,,
PPS-DEV-161,v3,0,0,TN,,
PPS-DEV-161,v4,0,0,TN,,
PPS-DEV-161,v5,0,0,TN,,
PPS-DEV-161,v6,0,0,TN,,
PPS-DEV-161,v7,0,0,TN,,
PPS-DEV-161,v8,0,0,TN,,
PPS-DEV-162,v2,0,0,TN,,
PPS-DEV-162,v3,0,0,TN,,
PPS-DEV-162,v4,0,0,TN,,
PPS-DEV-162,v5,0,1,FP,,
PPS-DEV-162,v6,0,0,TN,,
PPS-DEV-162,v7,0,0,TN,,
PPS-DEV-162,v8,0,0,TN,,
PPS-DEV-163,v2,0,0,TN,,
PPS-DEV-163,v3,0,0,TN,,
PPS-DEV-163,v4,0,0,TN,,
PPS-DEV-163,v5,0,0,TN,,
PPS-DEV-163,v6,0,0,TN,,
PPS-DEV-163,v7,0,0,TN,,
PPS-DEV-163,v8,0,0,TN,,
PPS-DEV-164,v2,0,0,TN,,
PPS-DEV-164,v3,0,0,TN,,
PPS-DEV-164,v4,0,0,TN,,
PPS-DEV-164,v5,0,0,TN,,
PPS-DEV-164,v6,0,0,TN,,
PPS-DEV-164,v7,0,0,TN,,
PPS-DEV-164,v8,0,0,TN,,
PPS-DEV-165,v2,0,0,TN,,
PPS-DEV-165,v3,0,0,TN,,
PPS-DEV-165,v4,0,0,TN,,
PPS-DEV-165,v5,0,0,TN,,
PPS-DEV-165,v6,0,0,TN,,
PPS-DEV-165,v7,0,0,TN,,
PPS-DEV-165,v8,0,0,TN,,
PPS-DEV-166,v2,0,0,TN,,
PPS-DEV-166,v3,0,0,TN,,
PPS-DEV-166,v4,0,0,TN,,
PPS-DEV-166,v5,0,0,TN,,
PPS-DEV-166,v6,0,0,TN,,
PPS-DEV-166,v7,0,0,TN,,
PPS-DEV-166,v8,0,0,TN,,
PPS-DEV-167,v2,0,0,TN,,
PPS-DEV-167,v3,0,0,TN,,
PPS-DEV-167,v4,0,0,TN,,
PPS-DEV-167,v5,0,0,TN,,
PPS-DEV-167,v6,0,0,TN,,
PPS-DEV-167,v7,0,0,TN,,
PPS-DEV-167,v8,0,0,TN,,
PPS-DEV-168,v2,0,0,TN,,
PPS-DEV-168,v3,0,0,TN,,
PPS-DEV-168,v4,0,0,TN,,
PPS-DEV-168,v5,0,0,TN,,
PPS-DEV-168,v6,0,0,TN,,
PPS-DEV-168,v7,0,0,TN,,
PPS-DEV-168,v8,0,0,TN,,
PPS-DEV-169,v2,0,0,TN,,
PPS-DEV-169,v3,0,0,TN,,
PPS-DEV-169,v4,0,0,TN,,
PPS-DEV-169,v5,0,0,TN,,
PPS-DEV-169,v6,0,0,TN,,
PPS-DEV-169,v7,0,0,TN,,
PPS-DEV-169,v8,0,0,TN,,
PPS-DEV-170,v2,0,0,TN,,
PPS-DEV-170,v3,0,0,TN,,
PPS-DEV-170,v4,0,0,TN,,
PPS-DEV-170,v5,0,0,TN,,
PPS-DEV-170,v6,0,0,TN,,
PPS-DEV-170,v7,0,0,TN,,
PPS-DEV-170,v8,0,0,TN,,
PPS-DEV-171,v2,0,0,TN,,
PPS-DEV-171,v3,0,0,TN,,
PPS-DEV-171,v4,0,0,TN,,
PPS-DEV-171,v5,0,0,TN,,
PPS-DEV-171,v6,0,0,TN,,
PPS-DEV-171,v7,0,0,TN,,
PPS-DEV-171,v8,0,0,TN,,
PPS-DEV-172,v2,0,0,TN,,
PPS-DEV-172,v3,0,0,TN,,
PPS-DEV-172,v4,0,0,TN,,
PPS-DEV-172,v5,0,0,TN,,
PPS-DEV-172,v6,0,0,TN,,
PPS-DEV-172,v7,0,0,TN,,
PPS-DEV-172,v8,0,0,TN,,
PPS-DEV-173,v2,0,0,TN,,
PPS-DEV-173,v3,0,0,TN,,
PPS-DEV-173,v4,0,0,TN,,
PPS-DEV-173,v5,0,0,TN,,
PPS-DEV-173,v6,0,0,TN,,
PPS-DEV-173,v7,0,0,TN,,
PPS-DEV-173,v8,0,0,TN,,
PPS-DEV-174,v2,0,0,TN,,
PPS-DEV-174,v3,0,0,TN,,
PPS-DEV-174,v4,0,0,TN,,
PPS-DEV-174,v5,0,0,TN,,
PPS-DEV-174,v6,0,0,TN,,
PPS-DEV-174,v7,0,0,TN,,
PPS-DEV-174,v8,0,0,TN,,
PPS-DEV-175,v2,0,0,TN,,
PPS-DEV-175,v3,0,0,TN,,
PPS-DEV-175,v4,0,0,TN,,
PPS-DEV-175,v5,0,0,TN,,
PPS-DEV-175,v6,0,1,FP,,
PPS-DEV-175,v7,0,0,TN,,
PPS-DEV-175,v8,0,0,TN,,
PPS-DEV-176,v2,0,0,TN,,
PPS-DEV-176,v3,0,0,TN,,
PPS-DEV-176,v4,0,0,TN,,
PPS-DEV-176,v5,0,0,TN,,
PPS-DEV-176,v6,0,0,TN,,
PPS-DEV-176,v7,0,0,TN,,
PPS-DEV-176,v8,0,0,TN,,
PPS-DEV-177,v2,0,0,TN,,
PPS-DEV-177,v3,0,0,TN,,
PPS-DEV-177,v4,0,0,TN,,
PPS-DEV-177,v5,0,0,TN,,
PPS-DEV-177,v6,0,1,FP,,
PPS-DEV-177,v7,0,0,TN,,
PPS-DEV-177,v8,0,0,TN,,
PPS-DEV-178,v2,0,0,TN,,
PPS-DEV-178,v3,0,0,TN,,
PPS-DEV-178,v4,0,0,TN,,
PPS-DEV-178,v5,0,0,TN,,
PPS-DEV-178,v6,0,0,TN,,
PPS-DEV-178,v7,0,0,TN,,
PPS-DEV-178,v8,0,0,TN,,
PPS-DEV-179,v2,0,0,TN,,
PPS-DEV-179,v3,0,0,TN,,
PPS-DEV-179,v4,0,0,TN,,
PPS-DEV-179,v5,0,0,TN,,
PPS-DEV-179,v6,0,0,TN,,
PPS-DEV-179,v7,0,0,TN,,
PPS-DEV-179,v8,0,0,TN,,
PPS-DEV-180,v2,0,0,TN,,
PPS-DEV-180,v3,0,0,TN,,
PPS-DEV-180,v4,0,0,TN,,
PPS-DEV-180,v5,0,0,TN,,
PPS-DEV-180,v6,0,0,TN,,
PPS-DEV-180,v7,0,0,TN,,
PPS-DEV-180,v8,0,0,TN,,
PPS-DEV-181,v2,0,0,TN,,
PPS-DEV-181,v3,0,0,TN,,
PPS-DEV-181,v4,0,0,TN,,
PPS-DEV-181,v5,0,0,TN,,
PPS-DEV-181,v6,0,0,TN,,
PPS-DEV-181,v7,0,0,TN,,
PPS-DEV-181,v8,0,0,TN,,
PPS-DEV-182,v2,0,0,TN,,
PPS-DEV-182,v3,0,0,TN,,
PPS-DEV-182,v4,0,0,TN,,
PPS-DEV-182,v5,0,0,TN,,
PPS-DEV-182,v6,0,0,TN,,
PPS-DEV-182,v7,0,0,TN,,
PPS-DEV-182,v8,0,0,TN,,
PPS-DEV-183,v2,0,0,TN,,
PPS-DEV-183,v3,0,0,TN,,
PPS-DEV-183,v4,0,0,TN,,
PPS-DEV-183,v5,0,0,TN,,
PPS-DEV-183,v6,0,0,TN,,
PPS-DEV-183,v7,0,0,TN,,
PPS-DEV-183,v8,0,0,TN,,
PPS-DEV-184,v2,0,0,TN,,
PPS-DEV-184,v3,0,0,TN,,
PPS-DEV-184,v4,0,0,TN,,
PPS-DEV-184,v5,0,0,TN,,
PPS-DEV-184,v6,0,0,TN,,
PPS-DEV-184,v7,0,0,TN,,
PPS-DEV-184,v8,0,0,TN,,
PPS-DEV-185,v2,0,0,TN,,
PPS-DEV-185,v3,0,0,TN,,
PPS-DEV-185,v4,0,0,TN,,
PPS-DEV-185,v5,0,0,TN,,
PPS-DEV-185,v6,0,0,TN,,
PPS-DEV-185,v7,0,0,TN,,
PPS-DEV-185,v8,0,0,TN,,
PPS-DEV-186,v2,0,0,TN,,
PPS-DEV-186,v3,0,0,TN,,
PPS-DEV-186,v4,0,0,TN,,
PPS-DEV-186,v5,0,0,TN,,
PPS-DEV-186,v6,0,0,TN,,
PPS-DEV-186,v7,0,0,TN,,
PPS-DEV-186,v8,0,0,TN,,
PPS-DEV-187,v2,0,0,TN,,
PPS-DEV-187,v3,0,0,TN,,
PPS-DEV-187,v4,0,0,TN,,
PPS-DEV-187,v5,0,0,TN,,
PPS-DEV-187,v6,0,0,TN,,
PPS-DEV-187,v7,0,0,TN,,
PPS-DEV-187,v8,0,0,TN,,
PPS-DEV-188,v2,0,0,TN,,
PPS-DEV-188,v3,0,0,TN,,
PPS-DEV-188,v4,0,0,TN,,
PPS-DEV-188,v5,0,0,TN,,
PPS-DEV-188,v6,0,0,TN,,
PPS-DEV-188,v7,0,0,TN,,
PPS-DEV-188,v8,0,0,TN,,
PPS-DEV-189,v2,0,0,TN,,
PPS-DEV-189,v3,0,0,TN,,
PPS-DEV-189,v4,0,0,TN,,
PPS-DEV-189,v5,0,0,TN,,
PPS-DEV-189,v6,0,0,TN,,
PPS-DEV-189,v7,0,0,TN,,
PPS-DEV-189,v8,0,0,TN,,
PPS-DEV-190,v2,0,0,TN,,
PPS-DEV-190,v3,0,0,TN,,
PPS-DEV-190,v4,0,0,TN,,
PPS-DEV-190,v5,0,0,TN,,
PPS-DEV-190,v6,0,0,TN,,
PPS-DEV-190,v7,0,0,TN,,
PPS-DEV-190,v8,0,0,TN,,
PPS-DEV-191,v2,0,0,TN,,
PPS-DEV-191,v3,0,0,TN,,
PPS-DEV-191,v4,0,0,TN,,
PPS-DEV-191,v5,0,0,TN,,
PPS-DEV-191,v6,0,0,TN,,
PPS-DEV-191,v7,0,0,TN,,
PPS-DEV-191,v8,0,0,TN,,
PPS-DEV-192,v2,0,0,TN,,
PPS-DEV-192,v3,0,0,TN,,
PPS-DEV-192,v4,0,0,TN,,
PPS-DEV-192,v5,0,0,TN,,
PPS-DEV-192,v6,0,0,TN,,
PPS-DEV-192,v7,0,0,TN,,
PPS-DEV-192,v8,0,0,TN,,
PPS-DEV-193,v2,0,0,TN,,
PPS-DEV-193,v3,0,0,TN,,
PPS-DEV-193,v4,0,0,TN,,
PPS-DEV-193,v5,0,0,TN,,
PPS-DEV-193,v6,0,0,TN,,
PPS-DEV-193,v7,0,0,TN,,
PPS-DEV-193,v8,0,0,TN,,
PPS-DEV-194,v2,0,0,TN,,
PPS-DEV-194,v3,0,0,TN,,
PPS-DEV-194,v4,0,0,TN,,
PPS-DEV-194,v5,0,0,TN,,
PPS-DEV-194,v6,0,0,TN,,
PPS-DEV-194,v7,0,0,TN,,
PPS-DEV-194,v8,0,0,TN,,
PPS-DEV-195,v2,0,0,TN,,
PPS-DEV-195,v3,0,0,TN,,
PPS-DEV-195,v4,0,0,TN,,
PPS-DEV-195,v5,0,0,TN,,
PPS-DEV-195,v6,0,0,TN,,
PPS-DEV-195,v7,0,0,TN,,
PPS-DEV-195,v8,0,0,TN,,
PPS-DEV-196,v2,0,0,TN,,
PPS-DEV-196,v3,0,0,TN,,
PPS-DEV-196,v4,0,0,TN,,
PPS-DEV-196,v5,0,0,TN,,
PPS-DEV-196,v6,0,0,TN,,
PPS-DEV-196,v7,0,0,TN,,
PPS-DEV-196,v8,0,0,TN,,
PPS-DEV-197,v2,0,0,TN,,
PPS-DEV-197,v3,0,0,TN,,
PPS-DEV-197,v4,0,0,TN,,
PPS-DEV-197,v5,0,0,TN,,
PPS-DEV-197,v6,0,0,TN,,
PPS-DEV-197,v7,0,0,TN,,
PPS-DEV-197,v8,0,0,TN,,
PPS-DEV-198,v2,0,0,TN,,
PPS-DEV-198,v3,0,0,TN,,
PPS-DEV-198,v4,0,0,TN,,
PPS-DEV-198,v5,0,0,TN,,
PPS-DEV-198,v6,0,0,TN,,
PPS-DEV-198,v7,0,0,TN,,
PPS-DEV-198,v8,0,0,TN,,
PPS-DEV-199,v2,0,0,TN,,
PPS-DEV-199,v3,0,0,TN,,
PPS-DEV-199,v4,0,0,TN,,
PPS-DEV-199,v5,0,0,TN,,
PPS-DEV-199,v6,0,0,TN,,
PPS-DEV-199,v7,0,0,TN,,
PPS-DEV-199,v8,0,0,TN,,
PPS-DEV-200,v2,0,0,TN,,
PPS-DEV-200,v3,0,0,TN,,
PPS-DEV-200,v4,0,0,TN,,
PPS-DEV-200,v5,0,0,TN,,
PPS-DEV-200,v6,0,0,TN,,
PPS-DEV-200,v7,0,0,TN,,
PPS-DEV-200,v8,0,0,TN,,
